idcode,union,hours,age,grade,collgrad,married,south,smsa,c_city,ttl_exp,tenure,wage
749,union,35.0,35,12.0,not college grad,married,0,SMSA,0,17.00641,3.4166667,11.988728
750,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,1,15.192307,4.5,4.9999995
754,nonunion,35.0,36,12.0,not college grad,married,1,nonSMSA,0,5.1153846,1.9166666,3.220612
757,union,45.0,42,18.0,college grad,single,0,SMSA,0,18.73077,18.583334,18.236712
761,union,35.0,41,13.0,not college grad,married,0,SMSA,0,18.717947,18.666666,13.268916
762,nonunion,38.0,41,13.0,not college grad,single,0,SMSA,0,17.551283,17.5,11.650559
763,union,35.0,36,15.0,not college grad,single,0,SMSA,0,8.596154,7.9166665,8.848629
764,nonunion,38.0,44,11.0,not college grad,married,0,SMSA,0,15.378204,7.0,8.148145
768,nonunion,37.0,37,12.0,not college grad,married,0,SMSA,1,12.98718,5.4166665,5.2334948
769,nonunion,10.0,41,12.0,not college grad,married,0,SMSA,0,13.269231,0.0,20.128826
770,nonunion,21.0,40,18.0,college grad,married,0,SMSA,0,18.833334,18.833334,4.790658
771,nonunion,40.0,38,18.0,college grad,married,0,SMSA,0,14.301283,10.833333,10.450882
773,nonunion,40.0,37,16.0,college grad,single,1,SMSA,0,13.743589,5.9166665,9.911431
779,union,40.0,42,18.0,college grad,single,0,SMSA,0,13.596154,4.8333335,10.064413
781,nonunion,45.0,36,16.0,college grad,single,0,SMSA,1,14.153847,1.3333334,22.36715
784,union,40.0,44,16.0,college grad,married,1,SMSA,1,15.076923,10.5,10.064413
785,nonunion,40.0,45,18.0,college grad,single,1,SMSA,0,12.871794,2.8333333,8.518515
790,,40.0,38,14.0,not college grad,married,0,SMSA,1,13.788462,1.9166666,8.779264
792,nonunion,40.0,36,10.0,not college grad,married,0,SMSA,0,9.057693,4.0,9.847019
793,,40.0,39,13.0,not college grad,married,0,SMSA,1,8.75,0.25,4.180602
795,nonunion,40.0,44,10.0,not college grad,married,0,SMSA,0,15.326923,10.166667,11.610305
796,,35.0,38,12.0,not college grad,single,0,SMSA,0,9.448719,1.75,4.389632
798,union,40.0,38,11.0,not college grad,single,0,SMSA,1,8.532051,3.5,9.565216
800,union,35.0,37,12.0,not college grad,married,1,nonSMSA,0,19.358974,7.8333335,11.288241
802,nonunion,35.0,38,12.0,not college grad,married,0,nonSMSA,0,11.160257,3.5,5.9822836
808,nonunion,38.0,39,12.0,not college grad,single,0,SMSA,0,12.942307,7.0,7.9468555
809,union,20.0,40,12.0,not college grad,married,0,SMSA,0,11.044872,5.0,6.561992
810,union,40.0,40,12.0,not college grad,single,0,SMSA,0,21.967947,21.916666,10.064413
813,nonunion,40.0,34,14.0,not college grad,single,0,SMSA,0,14.583333,14.583333,15.48309
816,,35.0,36,16.0,college grad,single,0,SMSA,0,8.282052,1.4166666,6.857069
817,nonunion,35.0,43,11.0,not college grad,married,0,SMSA,0,5.25,0.5,4.227053
823,nonunion,40.0,35,12.0,not college grad,single,0,SMSA,1,13.333333,13.333333,6.0386477
824,nonunion,40.0,44,10.0,not college grad,married,0,nonSMSA,0,14.083333,14.083333,6.441224
825,union,45.0,43,18.0,college grad,married,0,SMSA,0,18.75,18.75,13.760062
826,nonunion,40.0,40,12.0,not college grad,married,0,SMSA,0,14.480769,11.416667,10.450882
827,nonunion,45.0,39,14.0,not college grad,single,0,SMSA,0,18.01923,1.3333334,15.48309
830,,37.0,40,11.0,not college grad,married,0,SMSA,1,14.217948,2.1666667,6.563544
831,,75.0,43,12.0,not college grad,single,0,SMSA,1,14.557693,0.5,5.0167227
834,nonunion,50.0,43,12.0,not college grad,married,1,SMSA,0,19.602564,3.75,6.191625
836,nonunion,40.0,39,12.0,not college grad,married,1,nonSMSA,0,13.621795,11.75,6.2077284
837,nonunion,40.0,35,12.0,not college grad,married,1,nonSMSA,0,8.326922,0.41666666,3.4219003
839,union,40.0,39,12.0,not college grad,married,0,SMSA,0,19.75,19.75,10.064413
842,nonunion,40.0,40,12.0,not college grad,single,0,SMSA,0,19.282051,6.0833335,12.777775
843,,40.0,41,12.0,not college grad,single,1,SMSA,1,11.634615,1.8333334,6.6889634
845,nonunion,20.0,44,12.0,not college grad,single,0,SMSA,0,12.442307,1.4166666,5.2334948
846,nonunion,40.0,39,7.0,not college grad,married,0,SMSA,0,5.8269234,2.0833333,3.260869
851,nonunion,32.0,40,12.0,not college grad,single,0,SMSA,0,17.224358,11.416667,2.769725
855,nonunion,40.0,35,12.0,not college grad,married,0,SMSA,1,16.346153,9.25,7.624793
856,union,40.0,38,12.0,not college grad,single,1,SMSA,1,15.673078,0.083333336,39.230736
857,nonunion,50.0,36,12.0,not college grad,single,0,SMSA,1,18.147438,18.083334,5.6360707
859,nonunion,15.0,36,12.0,not college grad,married,0,SMSA,0,8.801282,0.16666667,5.2334948
860,nonunion,40.0,39,14.0,not college grad,married,0,SMSA,0,18.339743,13.416667,10.861512
867,union,38.0,44,16.0,college grad,single,0,SMSA,1,21.833334,21.833334,13.856678
868,nonunion,15.0,40,8.0,not college grad,married,0,nonSMSA,0,8.942307,1.3333334,4.830918
870,union,15.0,45,10.0,not college grad,married,0,nonSMSA,0,6.3589745,2.75,4.64573
872,,55.0,39,16.0,college grad,single,0,SMSA,0,15.942308,2.5833333,7.6010904
874,union,40.0,41,12.0,not college grad,married,1,SMSA,1,6.49359,2.9166667,4.6859903
877,nonunion,44.0,37,12.0,not college grad,married,0,nonSMSA,0,9.269231,1.1666666,5.515297
878,nonunion,20.0,39,14.0,not college grad,married,0,nonSMSA,0,15.846154,4.0,6.6022515
880,nonunion,24.0,36,12.0,not college grad,married,0,nonSMSA,0,13.589744,9.666667,9.967792
881,union,35.0,41,17.0,college grad,married,0,SMSA,0,7.948718,7.9166665,10.619963
882,nonunion,40.0,36,12.0,not college grad,single,1,SMSA,0,14.256411,4.3333335,7.0450883
884,nonunion,40.0,41,12.0,not college grad,married,0,SMSA,0,11.288462,3.1666667,6.964568
888,nonunion,40.0,37,13.0,not college grad,married,0,nonSMSA,0,5.1538463,0.5,3.220612
889,nonunion,25.0,43,12.0,not college grad,single,0,nonSMSA,0,7.019231,0.083333336,3.2180579
891,nonunion,40.0,38,12.0,not college grad,married,0,SMSA,0,13.878205,3.0,5.466986
895,nonunion,30.0,38,10.0,not college grad,married,1,nonSMSA,0,10.288462,1.8333334,2.9388082
898,nonunion,48.0,39,16.0,college grad,married,0,SMSA,0,16.333334,16.333334,8.260865
899,nonunion,24.0,40,12.0,not college grad,married,1,nonSMSA,0,10.730769,1.5833334,3.3574865
900,,40.0,37,12.0,not college grad,married,1,nonSMSA,0,9.660256,0.25,5.2257524
901,union,48.0,35,12.0,not college grad,married,0,nonSMSA,0,7.2820516,2.1666667,2.6972613
902,nonunion,24.0,38,13.0,not college grad,married,0,nonSMSA,0,4.8461537,0.33333334,2.9871168
904,nonunion,45.0,37,12.0,not college grad,single,0,nonSMSA,0,6.3076925,4.3333335,3.5748785
907,union,35.0,40,18.0,college grad,single,0,SMSA,0,17.833334,17.833334,16.368748
908,nonunion,35.0,36,16.0,college grad,married,0,SMSA,0,14.166667,7.75,13.268916
909,,16.0,35,16.0,college grad,married,0,nonSMSA,0,3.8269231,0.25,5.7636886
910,nonunion,50.0,35,18.0,college grad,single,0,SMSA,1,9.826923,1.75,30.96618
911,nonunion,35.0,42,12.0,not college grad,single,0,nonSMSA,0,10.551281,3.9166667,5.096617
916,nonunion,45.0,41,18.0,college grad,married,0,SMSA,0,15.128205,4.6666665,16.17552
920,nonunion,40.0,35,16.0,college grad,single,0,SMSA,1,10.525641,3.0,9.621575
925,union,35.0,39,12.0,not college grad,married,0,nonSMSA,0,11.192307,1.3333334,3.3011258
929,union,40.0,44,18.0,college grad,married,0,SMSA,1,17.455128,15.833333,11.610305
932,union,35.0,42,12.0,not college grad,married,0,SMSA,1,18.070513,11.916667,6.36876
933,nonunion,20.0,40,13.0,not college grad,married,0,nonSMSA,0,20.083334,8.75,7.761675
934,nonunion,35.0,41,18.0,college grad,single,0,SMSA,1,15.089743,11.916667,11.272142
935,nonunion,40.0,37,13.0,not college grad,single,1,SMSA,1,15.858974,10.583333,5.8051524
938,nonunion,50.0,43,16.0,college grad,single,1,SMSA,1,14.467949,3.25,13.003217
940,union,35.0,44,11.0,not college grad,married,0,nonSMSA,0,20.346153,20.333334,6.634459
942,nonunion,20.0,45,12.0,not college grad,married,0,SMSA,0,15.923077,14.916667,4.025765
943,,32.0,45,12.0,not college grad,married,1,nonSMSA,0,9.615385,2.5833333,6.1674714
947,,60.0,41,17.0,college grad,married,1,SMSA,0,16.967949,15.75,9.111565
948,,40.0,40,14.0,not college grad,married,1,SMSA,0,13.288462,3.5833333,7.878824
949,nonunion,40.0,41,13.0,not college grad,married,0,nonSMSA,0,5.4423075,3.8333333,4.146536
950,union,40.0,39,9.0,not college grad,married,0,nonSMSA,0,15.282051,10.666667,6.441224
951,union,40.0,40,11.0,not college grad,married,1,nonSMSA,0,8.75,2.8333333,5.032206
953,nonunion,50.0,40,12.0,not college grad,single,0,SMSA,0,12.923077,1.5,6.191625
955,union,40.0,37,12.0,not college grad,married,0,SMSA,0,4.4038463,2.6666667,5.2656984
956,union,20.0,41,10.0,not college grad,married,0,nonSMSA,0,5.5961537,0.75,7.0048285
957,nonunion,12.0,39,12.0,not college grad,married,0,nonSMSA,0,12.326923,1.75,3.3574865
958,nonunion,15.0,36,12.0,not college grad,married,0,nonSMSA,0,14.846154,0.75,3.6231885
960,union,38.0,40,14.0,not college grad,married,0,nonSMSA,0,15.038462,0.41666666,10.017915
961,,40.0,40,13.0,not college grad,married,0,nonSMSA,0,15.769231,,7.0450883
964,nonunion,40.0,37,13.0,not college grad,married,0,nonSMSA,0,15.038462,10.0,9.138485
965,nonunion,45.0,44,13.0,not college grad,married,0,nonSMSA,0,15.429488,13.5,6.8840547
966,,40.0,39,7.0,not college grad,married,0,nonSMSA,0,5.980769,0.16666667,3.0465944
968,nonunion,50.0,39,12.0,not college grad,single,0,nonSMSA,0,18.134615,11.916667,7.2463775
969,nonunion,40.0,42,12.0,not college grad,married,1,SMSA,0,13.846154,1.9166666,10.450882
972,,50.0,35,13.0,college grad,single,0,SMSA,0,12.519231,6.0833335,30.967405
975,union,40.0,39,17.0,college grad,married,0,nonSMSA,0,15.833333,15.833333,11.610305
977,nonunion,35.0,44,18.0,college grad,married,0,nonSMSA,0,10.358974,0.0,11.5056305
978,union,40.0,44,10.0,not college grad,married,0,nonSMSA,0,9.153846,7.5833335,5.032206
979,nonunion,20.0,37,16.0,college grad,married,0,SMSA,0,11.698717,1.75,3.0998378
980,nonunion,30.0,36,14.0,not college grad,married,0,SMSA,0,12.557692,6.5,9.661837
981,,23.0,44,12.0,not college grad,single,0,nonSMSA,0,12.3910265,2.6666667,4.765884
983,nonunion,50.0,42,18.0,college grad,single,0,nonSMSA,0,17.634615,3.75,1.859903
984,nonunion,37.0,39,13.0,not college grad,single,0,nonSMSA,0,15.076923,3.9166667,5.2334948
987,nonunion,40.0,37,12.0,not college grad,married,1,nonSMSA,0,10.794872,9.083333,8.6553955
988,,23.0,35,12.0,not college grad,single,0,nonSMSA,0,5.4871798,2.4166667,2.801002
989,nonunion,38.0,39,16.0,college grad,married,0,nonSMSA,0,18.153847,17.416666,9.339773
990,,40.0,40,14.0,not college grad,married,0,nonSMSA,0,17.26923,,7.0450883
991,union,40.0,41,15.0,not college grad,married,0,nonSMSA,0,20.205128,20.166666,11.513684
993,union,40.0,41,15.0,college grad,married,0,nonSMSA,0,20.801281,20.75,14.033811
994,nonunion,60.0,41,12.0,not college grad,single,0,nonSMSA,0,4.1346154,0.6666667,12.195121
996,union,67.0,38,18.0,college grad,married,0,SMSA,0,9.923077,0.8333333,6.932361
998,,40.0,41,12.0,not college grad,married,0,SMSA,0,4.769231,0.25,5.936454
999,nonunion,35.0,40,10.0,not college grad,single,0,nonSMSA,0,6.8397436,2.6666667,6.0386477
1001,,40.0,45,12.0,not college grad,married,0,nonSMSA,0,11.192307,4.0833335,4.389632
1006,nonunion,40.0,38,14.0,not college grad,single,0,nonSMSA,0,19.916666,19.916666,7.0450883
1007,nonunion,40.0,40,12.0,not college grad,single,0,SMSA,0,11.782051,1.0833334,5.072463
1009,union,40.0,37,18.0,college grad,married,0,SMSA,0,10.044872,3.4166667,11.996774
1011,nonunion,44.0,37,14.0,not college grad,married,0,SMSA,0,18.608974,8.25,14.291465
1013,nonunion,45.0,40,13.0,not college grad,married,0,SMSA,0,12.615385,5.0,4.025765
1014,nonunion,40.0,45,13.0,not college grad,married,0,SMSA,0,13.846154,1.0,8.558774
1015,union,20.0,43,12.0,not college grad,single,0,SMSA,0,8.301282,7.5833335,5.032206
1016,nonunion,25.0,41,16.0,college grad,married,0,SMSA,0,11.615385,1.75,5.032206
1017,nonunion,28.0,44,13.0,not college grad,married,0,SMSA,1,17.185896,3.4166667,7.0450883
1018,,40.0,43,12.0,not college grad,married,0,SMSA,1,1.9166667,0.0,4.4314375
1021,,40.0,34,12.0,not college grad,single,0,SMSA,0,7.3269234,0.41666666,3.3444817
1023,nonunion,45.0,43,14.0,not college grad,married,0,SMSA,0,16.769232,3.9166667,10.966179
1025,nonunion,50.0,37,12.0,not college grad,single,0,SMSA,1,15.666667,15.666667,10.483089
1026,union,20.0,38,14.0,not college grad,single,0,SMSA,1,15.352564,15.166667,27.890488
1028,nonunion,20.0,39,12.0,not college grad,married,0,SMSA,0,16.692308,1.6666666,5.6360707
1029,nonunion,45.0,38,16.0,college grad,single,1,SMSA,1,14.192307,2.0833333,11.698873
1030,nonunion,55.0,36,16.0,college grad,single,1,SMSA,1,16.49359,1.3333334,6.170566
1033,union,40.0,37,18.0,college grad,married,0,SMSA,1,16.179487,16.166666,11.223828
1034,nonunion,40.0,45,12.0,not college grad,married,0,SMSA,1,12.884615,9.166667,5.6360707
1037,nonunion,40.0,36,12.0,not college grad,married,0,nonSMSA,0,17.166668,8.916667,6.8438005
1038,nonunion,38.0,40,16.0,college grad,married,1,nonSMSA,0,13.0,1.9166666,9.782605
1040,,60.0,36,8.0,not college grad,single,0,SMSA,0,3.621795,1.4166666,26.798721
1041,nonunion,40.0,41,12.0,not college grad,married,1,SMSA,1,14.666667,14.666667,5.032206
1044,nonunion,40.0,42,15.0,not college grad,single,0,SMSA,0,20.00641,20.0,18.58292
1045,nonunion,47.0,44,16.0,college grad,married,0,SMSA,0,12.711538,9.0,15.813202
1048,union,40.0,40,11.0,not college grad,married,0,SMSA,0,10.756411,6.6666665,9.677936
1051,nonunion,24.0,40,14.0,not college grad,married,0,SMSA,0,13.826923,12.25,11.030594
1055,nonunion,15.0,44,17.0,college grad,married,0,SMSA,1,11.576923,7.3333335,3.0998378
1056,nonunion,40.0,36,12.0,not college grad,married,0,SMSA,0,15.076923,7.5,6.8438005
1058,nonunion,50.0,43,17.0,college grad,single,0,SMSA,0,16.173077,1.9166666,12.38325
1060,nonunion,40.0,40,12.0,not college grad,married,0,SMSA,1,13.384615,1.3333334,8.977451
1062,nonunion,50.0,43,12.0,not college grad,single,0,SMSA,1,20.333334,20.333334,6.1352654
1065,nonunion,40.0,39,16.0,college grad,single,0,SMSA,1,14.346154,1.5,18.58292
1066,nonunion,26.0,43,16.0,college grad,married,0,SMSA,1,3.4166667,3.4166667,5.8373594
1067,nonunion,32.0,39,17.0,college grad,married,0,SMSA,1,13.288462,1.0,7.254424
1071,,20.0,42,12.0,not college grad,single,0,SMSA,0,18.211538,0.16666667,3.220612
1072,nonunion,40.0,37,14.0,not college grad,married,0,SMSA,0,10.160255,2.9166667,8.373587
1075,,25.0,39,12.0,not college grad,married,0,SMSA,0,11.365385,1.5833334,7.337156
1076,nonunion,40.0,41,16.0,college grad,married,0,nonSMSA,0,11.807693,,6.964568
1077,nonunion,16.0,36,13.0,not college grad,married,0,SMSA,0,14.2756405,1.0833334,5.032206
1078,union,40.0,43,12.0,not college grad,married,0,SMSA,0,14.134616,9.416667,6.0386477
1084,nonunion,30.0,41,14.0,not college grad,married,0,SMSA,1,6.6346154,2.0833333,2.6811595
1085,nonunion,24.0,40,14.0,not college grad,married,0,SMSA,0,19.416666,19.416666,11.674717
1086,,40.0,35,12.0,not college grad,married,0,nonSMSA,0,16.878204,4.0833335,4.8274837
1087,union,20.0,44,12.0,not college grad,married,0,SMSA,0,14.7756405,10.416667,11.11916
1091,nonunion,40.0,41,15.0,not college grad,married,1,SMSA,0,19.5,9.083333,9.677936
1092,nonunion,35.0,38,12.0,not college grad,single,0,SMSA,1,9.666667,9.666667,4.5974226
1095,nonunion,42.0,37,14.0,not college grad,single,0,SMSA,0,16.660257,6.5833335,18.067625
1099,nonunion,20.0,37,12.0,not college grad,married,0,SMSA,1,12.557693,8.083333,5.6360707
1101,union,60.0,39,16.0,college grad,married,0,SMSA,0,16.75,16.75,6.70692
1105,union,50.0,37,16.0,college grad,married,0,SMSA,0,14.692307,13.75,8.357487
1106,nonunion,42.0,44,12.0,not college grad,single,0,SMSA,1,12.891025,2.9166667,3.3574865
1113,nonunion,40.0,40,13.0,not college grad,single,0,SMSA,0,14.108974,3.0833333,10.450882
1115,nonunion,40.0,41,12.0,not college grad,single,0,SMSA,0,10.788462,3.6666667,5.032206
1116,,36.0,39,12.0,not college grad,married,0,nonSMSA,0,16.916666,1.5833334,5.0167227
1118,nonunion,5.0,36,12.0,not college grad,married,0,SMSA,0,5.8653846,4.1666665,4.4283414
1119,nonunion,40.0,44,12.0,not college grad,married,0,SMSA,0,11.378206,5.0,2.3268917
1120,nonunion,41.0,36,16.0,college grad,married,1,SMSA,1,13.865385,1.6666666,4.2673106
1122,nonunion,40.0,38,16.0,college grad,single,0,SMSA,1,18.378206,14.75,6.755233
1123,union,38.0,39,12.0,not college grad,married,0,SMSA,0,19.115383,3.3333333,8.47826
1125,nonunion,40.0,46,12.0,not college grad,single,0,SMSA,0,20.384615,20.333334,19.355871
1131,,10.0,41,12.0,not college grad,married,0,SMSA,0,4.6538463,0.5,4.180602
1132,union,40.0,35,12.0,not college grad,single,0,SMSA,0,16.27564,15.75,8.22866
1133,,25.0,39,12.0,not college grad,married,0,SMSA,0,8.141026,3.4166667,4.598662
1134,nonunion,8.0,38,14.0,not college grad,married,0,SMSA,0,4.7884617,1.75,4.4283414
1140,nonunion,50.0,40,18.0,college grad,single,0,SMSA,0,19.397434,3.4166667,7.745568
1141,union,20.0,37,12.0,not college grad,married,0,SMSA,0,16.711538,10.25,6.964568
1143,nonunion,40.0,38,12.0,not college grad,single,0,SMSA,0,20.115385,20.083334,15.09662
1147,,40.0,42,10.0,not college grad,married,0,nonSMSA,0,9.435898,0.8333333,5.0167227
1148,nonunion,40.0,40,12.0,not college grad,single,0,SMSA,0,17.262821,17.166666,13.325271
1150,union,40.0,43,12.0,not college grad,married,0,SMSA,1,12.134615,3.1666667,7.9307556
1154,nonunion,40.0,38,13.0,not college grad,single,0,SMSA,1,15.339744,10.083333,6.972622
1155,union,40.0,37,,not college grad,married,0,SMSA,1,15.916667,15.916667,7.0450883
1157,nonunion,40.0,38,10.0,not college grad,married,0,SMSA,1,2.4166667,2.4166667,3.220612
1159,union,40.0,41,11.0,not college grad,single,1,nonSMSA,0,12.03205,3.5833333,5.8776164
1162,nonunion,35.0,40,12.0,not college grad,married,0,SMSA,0,16.416666,16.416666,4.758454
1164,union,53.0,36,10.0,not college grad,single,0,SMSA,1,5.2115383,1.4166666,5.6843777
1169,nonunion,24.0,38,12.0,not college grad,married,0,SMSA,0,15.423077,2.3333333,11.835748
1171,nonunion,40.0,44,13.0,not college grad,single,0,SMSA,1,26.538462,14.416667,8.132044
1174,union,40.0,37,14.0,not college grad,single,0,SMSA,1,9.333333,9.333333,12.077295
1177,nonunion,40.0,39,12.0,not college grad,married,0,SMSA,1,9.826922,5.4166665,6.239936
1181,union,40.0,39,13.0,not college grad,single,0,SMSA,1,13.538462,3.75,7.9307556
1186,nonunion,40.0,37,11.0,not college grad,married,0,SMSA,1,7.865385,,3.5265677
1188,nonunion,32.0,35,12.0,not college grad,single,0,SMSA,0,7.307692,3.0833333,4.025765
1196,,50.0,36,18.0,college grad,married,0,SMSA,0,13.3589735,3.0,32.15846
1198,nonunion,40.0,37,12.0,not college grad,married,0,SMSA,0,14.807693,5.9166665,7.4315586
1201,nonunion,50.0,37,14.0,not college grad,married,0,SMSA,0,8.147436,2.5,6.191625
1203,,40.0,36,12.0,not college grad,married,0,SMSA,0,14.0,0.33333334,6.793478
1204,union,42.0,36,13.0,not college grad,married,0,SMSA,1,12.602564,12.333333,10.466988
1209,nonunion,36.0,40,12.0,not college grad,married,0,SMSA,0,19.153847,4.9166665,25.805145
1213,nonunion,40.0,40,16.0,college grad,single,1,SMSA,0,7.3076925,1.0833334,4.025765
1217,nonunion,35.0,37,12.0,not college grad,single,1,SMSA,0,5.6153846,4.3333335,2.8743958
1218,nonunion,26.0,41,12.0,not college grad,married,0,SMSA,0,6.730769,1.5833334,4.4283414
1219,nonunion,40.0,39,12.0,not college grad,single,0,SMSA,0,20.307692,20.25,15.09662
1222,nonunion,40.0,41,13.0,not college grad,single,0,SMSA,1,12.980769,0.0,6.8438005
1224,nonunion,38.0,41,15.0,not college grad,married,0,SMSA,1,2.5705128,0.75,6.5136847
1227,nonunion,40.0,36,12.0,not college grad,married,0,SMSA,1,9.576923,1.0833334,5.072463
1228,nonunion,40.0,39,11.0,not college grad,single,0,SMSA,1,3.282051,2.3333333,4.830918
1233,nonunion,37.0,34,15.0,not college grad,single,0,SMSA,0,9.557693,2.75,4.355878
1238,,10.0,43,16.0,college grad,married,0,SMSA,1,5.9423075,1.5,13.016325
1241,nonunion,40.0,45,14.0,not college grad,single,0,SMSA,1,9.692307,2.75,9.677936
1242,nonunion,40.0,37,13.0,not college grad,married,1,SMSA,0,7.0384617,4.1666665,6.8438005
1243,,2.0,44,16.0,college grad,single,0,SMSA,1,14.288462,2.5,5.627731
1247,nonunion,30.0,35,18.0,college grad,married,1,SMSA,1,14.365385,2.5,17.544281
1248,union,36.0,41,18.0,college grad,married,0,SMSA,1,10.692307,5.75,10.845407
1250,nonunion,40.0,35,17.0,college grad,single,0,SMSA,1,11.346154,3.6666667,6.964568
1257,nonunion,38.0,41,12.0,not college grad,single,0,SMSA,1,20.833334,20.833334,9.533008
1259,,40.0,42,12.0,not college grad,married,0,SMSA,0,6.25,1.9166666,8.528425
1263,nonunion,40.0,42,12.0,not college grad,married,0,nonSMSA,0,8.692307,1.5833334,3.5024142
1264,nonunion,60.0,44,14.0,not college grad,single,0,SMSA,1,19.211538,0.0,5.418679
